RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220E-16
 N =  1380    M =  10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
 2899 3546     0     0  con    0  1.0E+00  4.1E-01  2.595E+02  3.942E+07
 2900 3547     0     0  con    0  1.0E+00  7.0E-01  3.162E+02  3.942E+07
 2901 3548     0     0  con    0  1.0E+00  7.4E-01  3.714E+02  3.941E+07
 2902 3549     0     0  con    0  1.0E+00  7.2E-01  2.324E+02  3.941E+07
 2903 3550     0     0  con    0  1.0E+00  9.1E-01  2.223E+02  3.941E+07
 2904 3551     0     0  con    0  1.0E+00  8.5E-01  2.343E+02  3.941E+07
 2905 3552     0     0  con    0  1.0E+00  1.1E+00  4.301E+02  3.941E+07
 2906 3553     0     0  con    0  1.0E+00  1.6E+00  4.862E+02  3.941E+07
 2907 3554     0     0  con    0  1.0E+00  6.4E-01  3.479E+02  3.941E+07
 2908 3555     0     0  con    0  1.0E+00  7.9E-01  3.802E+02  3.941E+07
 2909 3556     0     0  con    0  1.0E+00  1.2E+00  4.767E+02  3.941E+07
 2910 3557     0     0  con    0  1.0E+00  1.5E+00  3.248E+02  3.941E+07
 2911 3558     0     0  con    0  1.0E+00  8.8E-01  2.041E+02  3.941E+07
 2912 3559     0     0  con    0  1.0E+00  1.5E+00  4.996E+02  3.941E+07
 2913 3560     0     0  con    0  1.0E+00  1.3E+00  4.212E+02  3.941E+07
 2914 3561     0     0  con    0  1.0E+00  1.1E+00  5.923E+02  3.941E+07
 2915 3562     0     0  con    0  1.0E+00  6.5E-01  2.584E+02  3.941E+07
 2916 3563     0     0  con    0  1.0E+00  1.4E+00  3.585E+02  3.941E+07
 2917 3564     0     0  con    0  1.0E+00  1.5E+00  4.707E+02  3.941E+07
 2918 3565     0     0  con    0  1.0E+00  2.3E+00  4.300E+02  3.941E+07
 2919 3566     0     0  con    0  1.0E+00  3.0E+00  6.035E+02  3.941E+07
 2920 3567     0     0  con    0  1.0E+00  3.0E+00  4.006E+02  3.941E+07
 2921 3568     0     0  con    0  1.0E+00  3.9E+00  5.794E+02  3.941E+07
 2922 3569     0     0  con    0  1.0E+00  5.2E+00  7.216E+02  3.941E+07
 2923 3570     0     0  con    0  1.0E+00  7.6E+00  9.438E+02  3.940E+07
 2924 3571     0     0  con    0  1.0E+00  3.6E+00  7.076E+02  3.940E+07
 2925 3572     0     0  con    0  1.0E+00  9.2E+00  8.702E+02  3.940E+07
 2926 3573     0     0  con    0  1.0E+00  8.1E+00  8.163E+02  3.940E+07
 2927 3574     0     0  con    0  1.0E+00  2.1E+01  1.859E+03  3.940E+07
 2928 3575     0     0  con    0  1.0E+00  2.5E+01  1.263E+04  3.939E+07
 2929 3576     0     0  con    0  1.0E+00  8.9E+00  2.041E+03  3.939E+07
 2930 3577     0     0  con    0  1.0E+00  3.3E+00  2.149E+03  3.939E+07
 2931 3578     0     0  con    0  1.0E+00  9.0E-01  1.362E+03  3.939E+07
 2932 3579     0     0  con    0  1.0E+00  1.7E+01  6.607E+03  3.939E+07
 2933 3580     0     0  con    0  1.0E+00  4.5E+01  3.519E+03  3.939E+07
 2934 3581     0     0  con    0  1.0E+00  1.2E+01  1.300E+03  3.939E+07
 2935 3582     0     0  con    0  1.0E+00  1.5E+01  3.375E+03  3.938E+07
 2936 3583     0     0  con    0  1.0E+00  1.4E+01  3.579E+03  3.938E+07
 2937 3584     0     0  con    0  1.0E+00  5.0E+01  5.308E+03  3.938E+07
 2938 3585     0     0  con    0  1.0E+00  3.5E+01  9.079E+03  3.937E+07
 2939 3586     0     0  con    0  1.0E+00  1.9E+01  3.138E+03  3.937E+07
 2940 3587     0     0  con    0  1.0E+00  1.6E+01  2.628E+03  3.937E+07
 2941 3588     0     0  con    0  1.0E+00  4.0E+01  6.454E+03  3.936E+07
 2942 3589     0     0  con    0  1.0E+00  1.0E+02  1.706E+04  3.935E+07
 2943 3590     0     0  con    0  1.0E+00  5.2E+01  6.590E+03  3.935E+07
 2944 3591     0     0  con    0  1.0E+00  2.0E+01  2.885E+04  3.935E+07
 2945 3592     0     0  con    0  1.0E+00  1.2E+02  8.343E+03  3.934E+07
 2946 3593     0     0  con    0  1.0E+00  3.0E+01  4.768E+04  3.934E+07
 2947 3594     0     0  con    0  1.0E+00  7.5E+01  2.326E+04  3.933E+07
 2948 3595     0     0  con    0  1.0E+00  2.7E+01  6.268E+03  3.933E+07
 2949 3596     0     0  con    0  1.0E+00  9.0E+00  4.509E+03  3.933E+07
 2950 3597     0     0  con    0  1.0E+00  8.3E+01  1.510E+04  3.933E+07
 2951 3598     0     0  con    0  1.0E+00  2.9E+01  2.969E+04  3.932E+07
 2952 3599     0     0  con    0  1.0E+00  3.4E+01  4.247E+03  3.932E+07
 2953 3600     0     0  con    0  1.0E+00  3.1E+01  2.915E+03  3.931E+07
 2954 3601     0     0  con    0  1.0E+00  2.2E+02  2.826E+04  3.929E+07
 2955 3609     0     0  con    7  2.2E-01  1.9E+02  6.777E+03  3.925E+07
 2956 3613     0     0  con    3  1.7E-03  3.6E+00  6.820E+03  3.925E+07
 2957 3614     0     0  con    0  1.0E+00  8.3E+00  3.440E+03  3.924E+07
 2958 3615     0     0  con    0  1.0E+00  3.8E+00  5.345E+03  3.922E+07
 2959 3616     0     0  con    0  1.0E+00  4.5E+00  1.453E+04  3.920E+07
 2960 3617     0     0  con    0  1.0E+00  1.1E+01  1.405E+04  3.919E+07
 2961 3618     0     0  con    0  1.0E+00  1.5E+01  4.098E+04  3.918E+07
 2962 3619     0     0  con    0  1.0E+00  5.1E+00  9.331E+03  3.918E+07
 2963 3620     0     0  con    0  1.0E+00  4.0E+00  4.270E+03  3.918E+07
 2964 3621     0     0  con    0  1.0E+00  8.7E+00  2.510E+04  3.917E+07
 2965 3623     0     0  con    1  3.2E-01  7.8E+00  2.674E+03  3.917E+07
 2966 3624     0     0  con    0  1.0E+00  2.2E+00  4.989E+03  3.917E+07
 2967 3625     0     0  con    0  1.0E+00  3.5E+00  5.229E+03  3.916E+07
 2968 3626     0     0  con    0  1.0E+00  3.3E+00  1.117E+04  3.915E+07
 2969 3627     0     0  con    0  1.0E+00  9.0E+00  9.457E+03  3.915E+07
 2970 3630     0     0  con    2  7.0E-02  2.9E+00  1.331E+04  3.915E+07
 2971 3631     0     0  con    0  1.0E+00  2.7E+00  3.375E+03  3.914E+07
 2972 3632     0     0  con    0  1.0E+00  8.8E-01  1.734E+03  3.914E+07
 2973 3633     0     0  con    0  1.0E+00  1.6E+00  2.202E+03  3.913E+07
 2974 3634     0     0  con    0  1.0E+00  7.9E+00  6.929E+03  3.913E+07
 2975 3635     0     0  con    0  1.0E+00  8.3E+00  9.290E+03  3.913E+07
 2976 3636     0     0  con    0  1.0E+00  2.0E+00  1.004E+04  3.912E+07
 2977 3637     0     0  con    0  1.0E+00  5.0E+00  4.423E+03  3.912E+07
 2978 3638     0     0  con    0  1.0E+00  7.9E+00  3.082E+03  3.912E+07
 2979 3639     0     0  con    0  1.0E+00  2.4E+00  1.630E+04  3.911E+07
 2980 3641     0     0  con    1  2.8E-01  1.0E+00  3.790E+03  3.911E+07
 2981 3642     0     0  con    0  1.0E+00  1.6E+00  6.705E+03  3.911E+07
 2982 3644     0     0  con    1  3.7E-01  2.3E+00  2.006E+03  3.911E+07
 2983 3645     0     0  con    0  1.0E+00  3.1E-01  9.173E+02  3.911E+07
 2984 3646     0     0  con    0  1.0E+00  2.0E+00  2.126E+03  3.910E+07
 2985 3647     0     0  con    0  1.0E+00  9.3E+00  7.946E+03  3.910E+07
 2986 3648     0     0  con    0  1.0E+00  2.1E+00  3.717E+03  3.910E+07
 2987 3649     0     0  con    0  1.0E+00  4.2E+00  5.074E+03  3.910E+07
 2988 3650     0     0  con    0  1.0E+00  2.4E+00  9.776E+02  3.909E+07
 2989 3651     0     0  con    0  1.0E+00  2.5E+00  7.362E+03  3.909E+07
 2990 3652     0     0  con    0  1.0E+00  1.7E+00  5.647E+03  3.909E+07
 2991 3653     0     0  con    0  1.0E+00  7.6E-01  1.358E+03  3.909E+07
 2992 3654     0     0  con    0  1.0E+00  9.5E-01  2.309E+03  3.909E+07
 2993 3655     0     0  con    0  1.0E+00  2.6E+00  2.158E+03  3.908E+07
 2994 3656     0     0  con    0  1.0E+00  2.1E+00  1.335E+03  3.908E+07
 2995 3657     0     0  con    0  1.0E+00  2.0E+00  1.027E+04  3.908E+07
 2996 3658     0     0  con    0  1.0E+00  1.3E+00  2.050E+04  3.908E+07
 2997 3660     0     0  con    1  3.4E-01  6.6E-01  4.631E+03  3.908E+07
 2998 3661     0     0  con    0  1.0E+00  1.4E+00  4.136E+03  3.908E+07
 2999 3662     0     0  con    0  1.0E+00  3.6E-01  1.131E+03  3.908E+07
 3000 3663     0     0  con    0  1.0E+00  8.5E-01  8.862E+02  3.907E+07
 3001 3664     0     0  con    0  1.0E+00  1.6E+00  2.346E+03  3.907E+07
 3002 3665     0     0  con    0  1.0E+00  3.5E+00  4.176E+03  3.907E+07
 3003 3666     0     0  con    0  1.0E+00  6.7E-01  6.292E+03  3.907E+07
 3004 3667     0     0  con    0  1.0E+00  6.8E-01  1.092E+03  3.907E+07
 3005 3668     0     0  con    0  1.0E+00  7.4E-01  2.017E+03  3.907E+07
 3006 3669     0     0  con    0  1.0E+00  1.2E+00  2.457E+03  3.906E+07
 3007 3670     0     0  con    0  1.0E+00  1.6E+00  2.209E+03  3.906E+07
 3008 3671     0     0  con    0  1.0E+00  8.8E-01  6.901E+02  3.906E+07
 3009 3672     0     0  con    0  1.0E+00  1.6E+00  1.782E+03  3.906E+07
 3010 3673     0     0  con    0  1.0E+00  2.5E+00  4.606E+03  3.906E+07
 3011 3674     0     0  con    0  1.0E+00  2.2E+00  6.071E+03  3.906E+07
 3012 3675     0     0  con    0  1.0E+00  1.4E+00  2.146E+03  3.905E+07
 3013 3676     0     0  con    0  1.0E+00  1.4E+00  1.074E+03  3.905E+07
 3014 3677     0     0  con    0  1.0E+00  1.3E+00  8.396E+02  3.905E+07
 3015 3678     0     0  con    0  1.0E+00  1.1E+00  1.573E+03  3.905E+07
 3016 3679     0     0  con    0  1.0E+00  3.2E+00  1.900E+03  3.905E+07
 3017 3680     0     0  con    0  1.0E+00  2.4E+00  2.363E+03  3.904E+07
 3018 3681     0     0  con    0  1.0E+00  1.5E+00  6.444E+02  3.904E+07
 3019 3682     0     0  con    0  1.0E+00  7.5E-01  5.336E+02  3.904E+07
 3020 3683     0     0  con    0  1.0E+00  3.7E+00  2.190E+03  3.904E+07
 3021 3684     0     0  con    0  1.0E+00  1.0E+00  1.202E+03  3.904E+07
 3022 3685     0     0  con    0  1.0E+00  1.9E+00  6.064E+02  3.904E+07
 3023 3686     0     0  con    0  1.0E+00  1.9E+00  5.459E+02  3.904E+07
 3024 3687     0     0  con    0  1.0E+00  3.2E+00  1.267E+03  3.903E+07
 3025 3688     0     0  con    0  1.0E+00  3.4E+00  1.770E+03  3.903E+07
 3026 3689     0     0  con    0  1.0E+00  1.2E+00  1.302E+03  3.903E+07
 3027 3690     0     0  con    0  1.0E+00  1.0E+00  5.690E+02  3.903E+07
 3028 3691     0     0  con    0  1.0E+00  2.1E+00  5.770E+02  3.903E+07
 3029 3692     0     0  con    0  1.0E+00  2.4E+00  1.012E+03  3.903E+07
 3030 3693     0     0  con    0  1.0E+00  2.1E+00  1.307E+03  3.903E+07
 3031 3694     0     0  con    0  1.0E+00  1.3E+00  2.961E+03  3.903E+07
 3032 3695     0     0  con    0  1.0E+00  2.8E+00  2.222E+03  3.903E+07
 3033 3696     0     0  con    0  1.0E+00  8.3E-01  6.171E+02  3.902E+07
 3034 3697     0     0  con    0  1.0E+00  1.4E+00  6.250E+02  3.902E+07
 3035 3698     0     0  con    0  1.0E+00  1.6E+00  6.787E+02  3.902E+07
 3036 3699     0     0  con    0  1.0E+00  2.1E+00  2.321E+03  3.902E+07
 3037 3700     0     0  con    0  1.0E+00  1.9E+00  2.718E+03  3.902E+07
 3038 3701     0     0  con    0  1.0E+00  1.8E+00  2.879E+03  3.902E+07
 3039 3702     0     0  con    0  1.0E+00  5.4E-01  6.962E+02  3.902E+07
 3040 3703     0     0  con    0  1.0E+00  9.8E-01  6.777E+02  3.902E+07
 3041 3704     0     0  con    0  1.0E+00  2.4E+00  7.264E+02  3.902E+07
 3042 3705     0     0  con    0  1.0E+00  5.4E+00  7.600E+02  3.901E+07
 3043 3706     0     0  con    0  1.0E+00  7.3E+00  9.062E+03  3.901E+07
 3044 3709     0     0  con    2  2.3E-02  1.4E+00  2.087E+03  3.901E+07
 3045 3710     0     0  con    0  1.0E+00  5.4E-01  3.624E+03  3.901E+07
 3046 3711     0     0  con    0  1.0E+00  1.2E+00  3.191E+03  3.901E+07
 3047 3712     0     0  con    0  1.0E+00  4.3E+00  2.184E+03  3.901E+07
 3048 3713     0     0  con    0  1.0E+00  5.3E+00  2.004E+03  3.901E+07
 3049 3714     0     0  con    0  1.0E+00  8.5E+00  1.329E+04  3.900E+07
 3050 3716     0     0  con    1  9.7E-02  3.1E+00  2.129E+03  3.900E+07
 3051 3717     0     0  con    0  1.0E+00  6.7E-01  3.424E+03  3.900E+07
 3052 3718     0     0  con    0  1.0E+00  2.2E+00  5.000E+03  3.900E+07
 3053 3720     0     0  con    1  3.5E-01  1.4E+00  3.560E+03  3.899E+07
 3054 3721     0     0  con    0  1.0E+00  1.1E+00  1.256E+03  3.899E+07
 3055 3723     0     0  con    1  2.5E-01  3.0E+00  9.315E+03  3.899E+07
 3056 3724     0     0  con    0  1.0E+00  5.9E-01  1.144E+03  3.899E+07
 3057 3725     0     0  con    0  1.0E+00  2.3E+00  1.297E+03  3.899E+07
 3058 3726     0     0  con    0  1.0E+00  2.0E+00  2.048E+03  3.899E+07
 3059 3728     0     0  con    1  3.9E-01  7.7E-01  1.330E+03  3.899E+07
 3060 3729     0     0  con    0  1.0E+00  6.0E-01  5.533E+02  3.898E+07
 3061 3730     0     0  con    0  1.0E+00  9.6E-01  6.203E+02  3.898E+07
 3062 3734     0     0  con    3  1.2E+00  1.6E+00  2.286E+03  3.898E+07
 3063 3735     0     0  con    0  1.0E+00  5.4E-01  1.447E+03  3.898E+07
 3064 3736     0     0  con    0  1.0E+00  7.7E-01  6.823E+02  3.898E+07
 3065 3737     0     0  con    0  1.0E+00  7.3E-01  6.532E+02  3.898E+07
 3066 3738     0     0  con    0  1.0E+00  7.7E-01  5.751E+02  3.898E+07
 3067 3739     0     0  con    0  1.0E+00  7.2E-01  6.857E+02  3.898E+07
 3068 3740     0     0  con    0  1.0E+00  6.1E-01  2.717E+02  3.898E+07
 3069 3741     0     0  con    0  1.0E+00  7.8E-01  3.063E+02  3.898E+07
 3070 3742     0     0  con    0  1.0E+00  8.3E-01  3.288E+02  3.898E+07
 3071 3743     0     0  con    0  1.0E+00  8.6E-01  3.233E+02  3.898E+07
 3072 3744     0     0  con    0  1.0E+00  9.7E-01  6.799E+02  3.898E+07
 3073 3745     0     0  con    0  1.0E+00  7.7E-01  3.402E+02  3.898E+07
 3074 3746     0     0  con    0  1.0E+00  1.2E+00  7.329E+02  3.898E+07
 3075 3747     0     0  con    0  1.0E+00  6.2E-01  3.603E+02  3.898E+07
 3076 3748     0     0  con    0  1.0E+00  8.2E-01  6.878E+02  3.898E+07
 3077 3749     0     0  con    0  1.0E+00  9.8E-01  3.066E+02  3.898E+07
 3078 3750     0     0  con    0  1.0E+00  4.9E-01  2.251E+02  3.898E+07
 3079 3751     0     0  con    0  1.0E+00  1.5E+00  6.693E+02  3.898E+07
 3080 3752     0     0  con    0  1.0E+00  7.6E-01  2.575E+02  3.898E+07
 3081 3753     0     0  con    0  1.0E+00  7.0E-01  2.089E+02  3.898E+07
 3082 3754     0     0  con    0  1.0E+00  7.0E-01  5.755E+02  3.898E+07
 3083 3755     0     0  con    0  1.0E+00  5.3E-01  3.091E+02  3.897E+07
 3084 3756     0     0  con    0  1.0E+00  1.8E+00  3.317E+02  3.897E+07
 3085 3757     0     0  con    0  1.0E+00  4.6E-01  2.704E+02  3.897E+07
 3086 3758     0     0  con    0  1.0E+00  9.3E-01  2.449E+02  3.897E+07
 3087 3759     0     0  con    0  1.0E+00  1.1E+00  3.885E+02  3.897E+07
 3088 3761     0     0  con    1  3.6E-01  1.3E+00  1.231E+03  3.897E+07
 3089 3762     0     0  con    0  1.0E+00  3.8E-01  5.885E+02  3.897E+07
 3090 3763     0     0  con    0  1.0E+00  1.0E+00  3.949E+02  3.897E+07
 3091 3764     0     0  con    0  1.0E+00  1.6E+00  4.026E+02  3.897E+07
 3092 3765     0     0  con    0  1.0E+00  3.5E+00  8.184E+02  3.897E+07
 3093 3766     0     0  con    0  1.0E+00  2.8E+00  6.242E+02  3.897E+07
 3094 3767     0     0  con    0  1.0E+00  2.5E+00  4.126E+02  3.897E+07
 3095 3768     0     0  con    0  1.0E+00  4.1E+00  7.483E+02  3.897E+07
 3096 3769     0     0  con    0  1.0E+00  6.6E+00  5.973E+02  3.897E+07
 3097 3770     0     0  con    0  1.0E+00  1.6E+01  1.725E+03  3.897E+07
 3098 3771     0     0  con    0  1.0E+00  6.7E+00  2.056E+03  3.897E+07
 3099 3772     0     0  con    0  1.0E+00  2.4E+00  2.402E+03  3.896E+07
 3100 3773     0     0  con    0  1.0E+00  5.6E+00  7.293E+02  3.896E+07
 3101 3774     0     0  con    0  1.0E+00  6.1E+00  7.971E+02  3.896E+07
 3102 3775     0     0  con    0  1.0E+00  1.8E+01  1.648E+03  3.896E+07
 3103 3776     0     0  con    0  1.0E+00  2.8E+01  2.701E+03  3.896E+07
 3104 3777     0     0  con    0  1.0E+00  2.0E+01  2.152E+03  3.895E+07
 3105 3778     0     0  con    0  1.0E+00  3.7E+00  1.207E+03  3.895E+07
 3106 3779     0     0  con    0  1.0E+00  9.6E+00  4.178E+03  3.895E+07
 3107 3780     0     0  con    0  1.0E+00  1.7E+01  9.335E+03  3.895E+07
 3108 3781     0     0  con    0  1.0E+00  3.8E+01  2.912E+03  3.895E+07
 3109 3782     0     0  con    0  1.0E+00  2.2E+01  6.834E+03  3.894E+07
 3110 3783     0     0  con    0  1.0E+00  9.3E+00  3.974E+03  3.894E+07
 3111 3784     0     0  con    0  1.0E+00  7.4E+00  1.830E+04  3.894E+07
 3112 3787     0     0  con    2  9.9E-02  7.7E+00  8.380E+03  3.894E+07
 3113 3788     0     0  con    0  1.0E+00  1.1E+00  7.946E+03  3.894E+07
 3114 3789     0     0  con    0  1.0E+00  7.2E+00  1.619E+03  3.894E+07
 3115 3790     0     0  con    0  1.0E+00  5.1E+00  1.431E+03  3.894E+07
 3116 3791     0     0  con    0  1.0E+00  2.6E+01  1.913E+03  3.893E+07
 3117 3792     0     0  con    0  1.0E+00  7.3E+00  5.655E+03  3.893E+07
 3118 3793     0     0  con    0  1.0E+00  2.8E+01  4.611E+03  3.893E+07
 3119 3794     0     0  con    0  1.0E+00  4.3E+01  7.174E+03  3.892E+07
 3120 3795     0     0  con    0  1.0E+00  3.8E+01  7.692E+03  3.892E+07
 3121 3796     0     0  con    0  1.0E+00  1.1E+01  7.808E+03  3.892E+07
 3122 3798     0     0  con    1  2.6E-01  1.1E+00  2.784E+03  3.891E+07
 3123 3799     0     0  con    0  1.0E+00  7.6E+00  1.383E+03  3.891E+07
 3124 3800     0     0  con    0  1.0E+00  2.8E+01  3.189E+03  3.890E+07
 3125 3801     0     0  con    0  1.0E+00  1.0E+02  5.196E+03  3.889E+07
 3126 3802     0     0  con    0  1.0E+00  1.7E+02  3.310E+03  3.888E+07
 3127 3806     0     0  con    3  7.0E-01  2.1E+02  1.918E+04  3.883E+07
 3128 3812     0     0  con    5  9.4E-03  8.0E+00  7.925E+03  3.883E+07
 3129 3813     0     0  con    0  1.0E+00  2.1E+01  5.695E+03  3.883E+07
 3130 3814     0     0  con    0  1.0E+00  4.0E+01  1.802E+04  3.882E+07
 3131 3815     0     0  con    0  1.0E+00  1.0E+01  1.071E+04  3.880E+07
 3132 3817     0     0  con    1  3.5E-01  1.4E+01  1.317E+04  3.879E+07
 3133 3818     0     0  con    0  1.0E+00  1.3E+00  1.809E+03  3.878E+07
 3134 3819     0     0  con    0  1.0E+00  5.4E+00  7.148E+03  3.877E+07
 3135 3820     0     0  con    0  1.0E+00  4.1E+00  4.802E+03  3.876E+07
 3136 3821     0     0  con    0  1.0E+00  4.3E+00  7.827E+03  3.874E+07
 3137 3823     0     0  con    1  2.5E-01  1.0E+01  9.659E+03  3.874E+07
 3138 3824     0     0  con    0  1.0E+00  1.8E+00  8.713E+03  3.873E+07
 3139 3825     0     0  con    0  1.0E+00  3.2E+00  1.325E+03  3.873E+07
 3140 3826     0     0  con    0  1.0E+00  1.3E+01  2.792E+03  3.872E+07
 3141 3827     0     0  con    0  1.0E+00  8.1E+00  1.219E+04  3.872E+07
 3142 3829     0     0  con    1  2.8E-01  2.9E+00  5.384E+03  3.871E+07
 3143 3830     0     0  con    0  1.0E+00  2.8E+00  9.218E+03  3.871E+07
 3144 3831     0     0  con    0  1.0E+00  1.2E+00  2.253E+03  3.871E+07
 3145 3832     0     0  con    0  1.0E+00  1.2E+00  1.584E+03  3.870E+07
 3146 3834     0     0  con    1  3.6E-01  4.9E+00  3.257E+03  3.870E+07
 3147 3835     0     0  con    0  1.0E+00  2.9E+00  2.665E+03  3.870E+07
 3148 3836     0     0  con    0  1.0E+00  1.6E+00  2.924E+03  3.870E+07
 3149 3837     0     0  con    0  1.0E+00  1.9E+00  5.163E+03  3.869E+07
 3150 3838     0     0  con    0  1.0E+00  9.6E-01  6.765E+03  3.869E+07
 3151 3839     0     0  con    0  1.0E+00  1.5E+00  4.182E+03  3.869E+07
 3152 3840     0     0  con    0  1.0E+00  8.3E-01  1.414E+03  3.869E+07
 3153 3841     0     0  con    0  1.0E+00  4.0E-01  9.418E+02  3.869E+07
 3154 3842     0     0  con    0  1.0E+00  1.7E+00  4.483E+03  3.868E+07
 3155 3843     0     0  con    0  1.0E+00  2.0E+00  3.367E+03  3.868E+07
 3156 3844     0     0  con    0  1.0E+00  1.3E+00  1.095E+03  3.868E+07
 3157 3845     0     0  con    0  1.0E+00  9.1E-01  9.631E+02  3.868E+07
 3158 3846     0     0  con    0  1.0E+00  1.4E+00  9.736E+02  3.868E+07
 3159 3847     0     0  con    0  1.0E+00  2.2E+00  2.438E+03  3.867E+07
 3160 3848     0     0  con    0  1.0E+00  1.6E+00  1.589E+03  3.867E+07
 3161 3850     0     0  con    1  2.1E-01  4.3E-01  1.180E+03  3.867E+07
 3162 3851     0     0  con    0  1.0E+00  1.8E+00  2.330E+03  3.867E+07
 3163 3852     0     0  con    0  1.0E+00  1.2E+00  1.420E+04  3.867E+07
 3164 3854     0     0  con    1  3.5E-01  3.7E-01  1.278E+03  3.867E+07
 3165 3855     0     0  con    0  1.0E+00  4.3E-01  1.181E+03  3.866E+07
 3166 3856     0     0  con    0  1.0E+00  6.5E-01  1.049E+03  3.866E+07
 3167 3857     0     0  con    0  1.0E+00  2.3E+00  4.773E+03  3.866E+07
 3168 3859     0     0  con    1  3.4E-01  2.1E+00  3.012E+03  3.866E+07
 3169 3860     0     0  con    0  1.0E+00  1.9E+00  8.056E+03  3.866E+07
 3170 3861     0     0  con    0  1.0E+00  3.9E-01  2.200E+03  3.866E+07
 3171 3862     0     0  con    0  1.0E+00  1.0E+00  2.984E+03  3.866E+07
 3172 3863     0     0  con    0  1.0E+00  9.6E-01  1.139E+03  3.865E+07
 3173 3864     0     0  con    0  1.0E+00  2.1E+00  2.229E+03  3.865E+07
 3174 3865     0     0  con    0  1.0E+00  2.3E+00  3.800E+03  3.865E+07
 3175 3867     0     0  con    1  3.4E-01  9.2E-01  1.892E+03  3.865E+07
 3176 3868     0     0  con    0  1.0E+00  5.2E-01  1.227E+03  3.865E+07
 3177 3869     0     0  con    0  1.0E+00  1.5E+00  1.297E+03  3.865E+07
 3178 3870     0     0  con    0  1.0E+00  2.4E+00  8.568E+03  3.864E+07
 3179 3872     0     0  con    1  2.6E-01  9.3E-01  4.009E+03  3.864E+07
 3180 3873     0     0  con    0  1.0E+00  1.1E+00  1.843E+03  3.864E+07
 3181 3874     0     0  con    0  1.0E+00  1.2E+00  1.581E+03  3.864E+07
 3182 3875     0     0  con    0  1.0E+00  2.6E+00  3.488E+03  3.864E+07
 3183 3876     0     0  con    0  1.0E+00  2.9E+00  1.998E+03  3.864E+07
 3184 3877     0     0  con    0  1.0E+00  2.3E+00  1.047E+04  3.863E+07
 3185 3879     0     0  con    1  2.9E-01  7.3E-01  2.313E+03  3.863E+07
 3186 3880     0     0  con    0  1.0E+00  2.6E+00  3.151E+03  3.863E+07
 3187 3881     0     0  con    0  1.0E+00  1.1E+00  3.028E+03  3.863E+07
 3188 3882     0     0  con    0  1.0E+00  7.6E-01  1.189E+03  3.863E+07
 3189 3883     0     0  con    0  1.0E+00  2.9E+00  1.570E+03  3.863E+07
 3190 3884     0     0  con    0  1.0E+00  1.6E+00  1.495E+03  3.863E+07
 3191 3885     0     0  con    0  1.0E+00  1.3E+00  2.066E+03  3.863E+07
 3192 3886     0     0  con    0  1.0E+00  2.5E+00  5.691E+03  3.863E+07
 3193 3887     0     0  con    0  1.0E+00  1.0E+00  9.944E+02  3.863E+07
 3194 3888     0     0  con    0  1.0E+00  1.6E+00  5.224E+03  3.862E+07
 3195 3889     0     0  con    0  1.0E+00  1.2E+00  8.568E+02  3.862E+07
